행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관명,주최기관명,전화번호,후원기관명,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
교향악단 제64회 기획연주회,군산예술의전당 대공연장,클래식,2021-10-21,2021-10-21,19:30,20:30,무료,군산예술의전당,전북특별자치도 군산시청,063-454-5528,,,,초등생이상관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전북특별자치도 군산시 백토로 203,전북특별자치도 군산시 지곡동 278,35.96078244,126.7070385,2025-01-20,4671000,전북특별자치도 군산시
하우스 콘서트 4,군산예술의전당 대공연장,클래식,2021-10-27,2021-10-27,19:30,20:30,무료,군산예술의전당,전북특별자치도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전북특별자치도 군산시 백토로 203,전북특별자치도 군산시 지곡동 278,35.96078244,126.7070385,2025-01-20,4671000,전북특별자치도 군산시
"교향악단 제65회 특별기획연주회클래식,젊음을만나다",군산예술의전당 대공연장,클래식,2021-11-11,2021-11-11,19:30,20:30,무료,군산예술의전당,전북특별자치도 군산시청,063-454-5528,,,,초등생이상관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전북특별자치도 군산시 백토로 203,전북특별자치도 군산시 지곡동 278,35.96078244,126.7070385,2025-01-20,4671000,전북특별자치도 군산시
타시도 교류 순회연주회,군산예술의전당 대공연장,클래식,2021-11-20,2021-11-20,19:30,20:30,무료,군산예술의전당,전북특별자치도 군산시청,063-454-5528,,,,초등생이상관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전북특별자치도 군산시 백토로 203,전북특별자치도 군산시 지곡동 278,35.96078244,126.7070385,2025-01-20,4671000,전북특별자치도 군산시
뮤지컬 빨래,군산예술의전당 대공연장,뮤지컬,2016-12-01,2016-12-01,15:00,21:00,무료,군산예술의전당,전북특별자치도 군산시청,063-454-5535,,,,초등생이상 관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전북특별자치도 군산시 백토로 203,전북특별자치도 군산시 지곡동 278,35.96078244,126.7070385,2025-01-20,4671000,전북특별자치도 군산시
교향악단 제143회 정기연주회,군산예술의전당 대공연장,클래식,2021-12-16,2021-12-16,19:30,20:30,무료,군산예술의전당,전북특별자치도 군산시청,063-454-5528,,,,초등생이상관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전북특별자치도 군산시 백토로 203,전북특별자치도 군산시 지곡동 278,35.96078244,126.7070385,2025-01-20,4671000,전북특별자치도 군산시
합창단 제107회 정기연주회,군산예술의전당 대공연장,클래식,2021-12-23,2021-12-23,19:30,20:30,무료,군산예술의전당,전북특별자치도 군산시청,063-454-5528,,,,초등생이상관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전북특별자치도 군산시 백토로 203,전북특별자치도 군산시 지곡동 278,35.96078244,126.7070385,2025-01-20,4671000,전북특별자치도 군산시
교향악단제144회정기연주회,군산예술의전당 대공연장,클래식,2022-01-20,2022-01-20,19:30,20:30,무료,군산예술의전당,전북특별자치도 군산시청,063-454-5528,,,,초등생이상관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전북특별자치도 군산시 백토로 203,전북특별자치도 군산시 지곡동 278,35.96078244,126.7070385,2025-01-20,4671000,전북특별자치도 군산시
합창단 제108회정기연주회,군산예술의전당 대공연장,클래식,2022-01-27,2022-01-27,19:30,20:30,무료,군산예술의전당,전북특별자치도 군산시청,063-454-5528,,,,초등생이상관람가,,,https://www.gunsan.go.kr/arts,http://www.ticketlink.co.kr/,Y,전북특별자치도 군산시 백토로 203,전북특별자치도 군산시 지곡동 278,35.96078244,126.7070385,2025-01-20,4671000,전북특별자치도 군산시
사진전시,청주예술의전당 소2전시실,전시,2022-04-28,2022-05-02,09:00,18:00,유료,가톨릭사진가회,가톨릭사진가회,,,,,,,,https://www.cheongju.go.kr/ac/index.do,,Y,충청북도 청주시 서원구 흥덕로 69,,,,2022-05-20,5710000,충청북도 청주시
충청필하모닉오케스트라정기연주회,청주아트홀 공연장,순수공연,2022-04-29,2022-04-29,19:30,21:00,유료,충청필하모닉오케스트라,충청필하모닉오케스트라,,,,,,,,https://www.cheongju.go.kr/ac/index.do,,Y,충청북도 청주시 서원구 예체로 118-1,,,,2022-05-20,5710000,충청북도 청주시
디베앙상블,청주아트홀 공연장,순수공연,2022-04-30,2022-04-30,17:00,18:00,유료,디베앙상블,디베앙상블,,,,,,,,https://www.cheongju.go.kr/ac/index.do,,Y,충청북도 청주시 서원구 예체로 118-1,,,,2022-05-20,5710000,충청북도 청주시
김대욱 트럼펫 독주회,청주아트홀 공연장,순수공연,2022-05-01,2022-05-01,15:00,16:00,유료,김대욱,김대욱,063-220-2307,,,,,,,https://www.cheongju.go.kr/ac/index.do,,Y,충청북도 청주시 서원구 예체로 118-1,,,,2022-05-20,5710000,충청북도 청주시
누가 내머리에 똥쌌어,청주예술의전당 대공연장,순수공연,2022-05-01,2022-05-01,12:00,13:00,유료,극단해미소,극단해미소,1566-7356,,,,,,,https://www.cheongju.go.kr/ac/index.do,,Y,충청북도 청주시 서원구 흥덕로 69,,,,2022-05-20,5710000,충청북도 청주시
자아와 사유의 관계 충북 구상작가회 기획전,청주예술의전당 소1전시실,전시,2022-04-21,2022-04-27,09:00,18:00,유료,충북구상작가회,충북구상작가회,,,,,,,,https://www.cheongju.go.kr/ac/index.do,,Y,충청북도 청주시 서원구 흥덕로 69,,,,2022-05-20,5710000,충청북도 청주시
뮤지컬 프린세스다이어리(전 일루전),청주예술의전당 대공연장,대중공연,2022-04-22,2022-04-24,16:30,17:30,유료,콘서트하우스,콘서트하우스,043-222-7200,,,,,,,https://www.cheongju.go.kr/ac/index.do,,Y,충청북도 청주시 서원구 흥덕로 69,,,,2022-05-20,5710000,충청북도 청주시
지현주 플루트 독주회,청주예술의전당 소공연장,순수공연,2022-04-23,2022-04-23,19:00,20:30,유료,지현주,지현주,,,,,,,,https://www.cheongju.go.kr/ac/index.do,,Y,충청북도 청주시 서원구 흥덕로 69,,,,2022-05-20,5710000,충청북도 청주시
그라시아스 소년. 소녀 합창단 새봄음악회,청주아트홀 공연장,순수공연,2022-04-23,2022-04-23,15:00,16:30,유료,뷰티폴마인드교육,뷰티폴마인드교육,040-284-0604,,,,,,,https://www.cheongju.go.kr/ac/index.do,,Y,충청북도 청주시 서원구 예체로 118-1,,,,2022-05-20,5710000,충청북도 청주시
고영 첼로 리사이틀,청주예술의전당 소공연장,순수공연,2022-04-24,2022-04-24,17:00,18:00,유료,유다래,유다래,,,,,,,,https://www.cheongju.go.kr/ac/index.do,,Y,충청북도 청주시 서원구 흥덕로 69,,,,2022-05-20,5710000,충청북도 청주시
브런치콘서트,청주예술의전당 소공연장,순수공연,2022-04-26,2022-04-27,11:00,12:00,무료,청주시립교향악단,청주시립교향악단,043-201-0963,,,,,,,https://www.cheongju.go.kr/ac/index.do,,Y,충청북도 청주시 서원구 흥덕로 69,,,,2022-05-20,5710000,충청북도 청주시
광명윈드오케스트라 정기연주회,시민회관,광명윈드오케스트라,2017-03-04,2017-03-04,18:00,20:00,무료,경기도 광명윈드오케스트라,경기도 광명시청,02-2680-2162,경기도 광명시청,500,,,,,,,Y,경기도 광명시 시청로 30,경기도 광명시 철산동 225 (광명시민회관),,,2022-10-24,3900000,경기도 광명시
폴포츠 내한공연,금산다락원 생명의집,세계적인 성악가 폴포츠 내한공연,2022-10-14,2022-10-14,19:30,21:00,유료,충청남도 금산군청+금산다락원,충청남도 금산군청+금산다락원,041-750-4424,,706,,7세이상관람가,,,http://www.geumsan.go.kr/daragwon/,,Y,충청남도 금산군 금산읍 금산로 1559,충청남도 금산군 금산읍 중도리 203-1,36.11206754,127.4916373,2025-02-03,4550000,충청남도 금산군
원주시향 제176회 정기연주회,백운아트홀,클래식 연주회,2024-01-26,2024-01-26,19:30,21:00,유료,강원특별자치도 원주시립교향악단,강원특별자치도 원주시청,033-766-0067,,962,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 시청로1 (무실동),강원특별자치도 원주시 무실동 1,37.341925,127.9197228,2024-11-30,4191000,강원특별자치도 원주시
원주시향 제177회 정기연주회,백운아트홀,클래식 연주회,2024-02-23,2024-02-23,19:30,21:00,유료,강원특별자치도 원주시립교향악단,강원특별자치도 원주시청,033-766-0067,,962,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 시청로1 (무실동),강원특별자치도 원주시 무실동 1,37.341925,127.9197228,2024-11-30,4191000,강원특별자치도 원주시
원주시향 제178회 정기연주회,치악예술관,클래식 연주회,2024-03-29,2024-03-29,19:30,21:00,유료,강원특별자치도 원주시립교향악단,강원특별자치도 원주시청,033-766-0067,,600,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 서원대로331(명륜동),강원특별자치도 원주시 명륜1동 589,37.33543483,127.9446056,2024-11-30,4191000,강원특별자치도 원주시
원주시향 제179회 정기연주회,치악예술관,클래식 연주회,2024-04-12,2024-04-12,19:30,21:00,유료,강원특별자치도 원주시립교향악단,강원특별자치도 원주시청,033-766-0067,,600,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 서원대로331(명륜동),강원특별자치도 원주시 명륜1동 589,37.33543483,127.9446056,2024-11-30,4191000,강원특별자치도 원주시
원주시향 제180회 정기연주회,백운아트홀,클래식 연주회,2024-05-09,2024-05-09,19:30,21:00,유료,강원특별자치도 원주시립교향악단,강원특별자치도 원주시청,033-766-0067,,962,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 시청로1 (무실동),강원특별자치도 원주시 무실동 1,37.341925,127.9197228,2024-11-30,4191000,강원특별자치도 원주시
원주시향 특별음악회,백운아트홀,클래식 연주회,2024-06-15,2024-06-15,19:30,21:00,무료,강원특별자치도 원주시립교향악단,강원특별자치도 원주시청,033-766-0067,,962,무료,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 시청로1 (무실동),강원특별자치도 원주시 무실동 1,37.341925,127.9197228,2024-11-30,4191000,강원특별자치도 원주시
원주시향 제181회 정기연주회,치악예술관,클래식 연주회,2024-06-27,2024-06-27,19:30,21:00,유료,강원특별자치도 원주시립교향악단,강원특별자치도 원주시청,033-766-0067,,600,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 서원대로331(명륜동),강원특별자치도 원주시 명륜1동 589,37.33543483,127.9446056,2024-11-30,4191000,강원특별자치도 원주시
원주시향 제182회 정기연주회,치악예술관,클래식 연주회,2024-07-11,2024-07-11,19:30,21:00,유료,강원특별자치도 원주시립교향악단,강원특별자치도 원주시청,033-766-0067,,600,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 서원대로331(명륜동),강원특별자치도 원주시 명륜1동 589,37.33543483,127.9446056,2024-11-30,4191000,강원특별자치도 원주시
원주시향 제101회 기획연주회,백운아트홀,클래식 연주회,2024-09-12,2024-09-12,19:30,21:00,무료,강원특별자치도 원주시립교향악단,강원특별자치도 원주시청,033-766-0067,,962,무료,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 시청로1 (무실동),강원특별자치도 원주시 무실동 1,37.341925,127.9197228,2024-11-30,4191000,강원특별자치도 원주시
원주시향 제183회 정기연주회,백운아트홀,클래식 연주회,2024-10-24,2024-10-24,19:30,21:00,유료,강원특별자치도 원주시립교향악단,강원특별자치도 원주시청,033-766-0067,,962,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 시청로1 (무실동),강원특별자치도 원주시 무실동 1,37.341925,127.9197228,2024-11-30,4191000,강원특별자치도 원주시
원주시향 제184회 정기연주회,치악예술관,클래식 연주회,2024-11-15,2024-11-15,19:30,21:00,유료,강원특별자치도 원주시립교향악단,강원특별자치도 원주시청,033-766-0067,,600,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 서원대로331(명륜동),강원특별자치도 원주시 명륜1동 589,37.33543483,127.9446056,2024-11-30,4191000,강원특별자치도 원주시
원주시향 제185회 정기연주회,백운아트홀,클래식 연주회,2024-12-12,2024-12-12,19:30,21:00,유료,강원특별자치도 원주시립교향악단,강원특별자치도 원주시청,033-766-0067,,962,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 시청로1 (무실동),강원특별자치도 원주시 무실동 1,37.341925,127.9197228,2024-11-30,4191000,강원특별자치도 원주시
원주시립합창단 제107회 정기연주회,치악예술관,클래식 연주회,2024-01-26,2024-01-26,19:30,21:00,유료,강원특별자치도 원주시립합창단,강원특별자치도 원주시청,033-766-6980,,600,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 서원대로331(명륜동),강원특별자치도 원주시 명륜1동 589,37.33543483,127.9446056,2024-11-30,4191000,강원특별자치도 원주시
원주시립합창단 제108회 정기연주회,치악예술관,클래식 연주회,2024-02-29,2024-02-29,19:30,21:00,유료,강원특별자치도 원주시립합창단,강원특별자치도 원주시청,033-766-6980,,600,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 서원대로331(명륜동),강원특별자치도 원주시 명륜1동 589,37.33543483,127.9446056,2024-11-30,4191000,강원특별자치도 원주시
원주시립합창단 제109회 정기연주회,치악예술관,클래식 연주회,2024-06-27,2024-06-27,19:30,21:00,유료,강원특별자치도 원주시립합창단,강원특별자치도 원주시청,033-766-6980,,600,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 서원대로331(명륜동),강원특별자치도 원주시 명륜1동 589,37.33543483,127.9446056,2024-11-30,4191000,강원특별자치도 원주시
원주시립합창단 제110회 정기연주회,치악예술관,클래식 연주회,2024-09-26,2024-09-26,19:30,21:00,유료,강원특별자치도 원주시립합창단,강원특별자치도 원주시청,033-766-6980,,600,성인5000원+학생3000원,8세이상,,,www.wonju.go.kr/arts,,Y,강원특별자치도 원주시 서원대로331(명륜동),강원특별자치도 원주시 명륜1동 589,37.33543483,127.9446056,2024-11-30,4191000,강원특별자치도 원주시
서천특화임시시장 개장식 축하공연,서천특화임시시장 임시무대,"초대가수 공연, 지역문화예술단체 공연 등",2024-04-26,2024-04-26,14:00,18:00,무료,(사)한국예총 서천지회,(사)한국예총 서천지회,041-950-4432,충청남도 서천군청,,,전 연령 관람가능,해당없음,코로나19 개인방역수칙 준수,https://www.seocheon.go.kr/,,Y,충청남도 서천군 서천읍 충절로 42,충청남도 서천군 서천읍 군사리 686-1,36.07502119,126.6868202,2024-12-20,4580000,충청남도 서천군
